area,item_code,target2_code,addr2,lng,addr1,open_info,target2_etc,type,close_info,zipcode,img_name,name,target1_code,target1_etc,idx,item_etc,lat
대전,1,1,1층,127.402505,대전 유성구 전민로70번길 39,11시30분~21시,,1,"평일만 영업 , 11시30분~ 14시까지",34052,,라멘히로시,2,,788,,36.39898917
경기,2,1,1층,126.9780421,경기 수원시 권선구 오목천동 775,오전 11시-오후6시,,1,"일요일, 공휴일 휴무",16640,ad54b7ed7d6f4dc9b9b667318b1b136a.jpeg,카페플러스셀,1,,784,,37.23250928
서울,1,"01,02",글로리아타운 A동 107호,126.9690062,서울 종로구 평창문화로 75,12:00~23:30,,1,"구정, 추석",3009,,교촌치킨평창점,2,,783,,37.60686264
서울,99,"01,02,99",2층,127.0531211,서울 동대문구 이문로1길 16-3,오후2시부터 7시,기초생활수급자 ,2,"토,일,공휴일",2461,1552e0747ff84c12ae5f7e19a9f67475.jpeg,예술의악당음악학원,1,,782,피아노 교습비 90% 감면,37.58910135
경기,1,1,1층 집어가 양평용문점,127.5920898,경기 양평군 용문면 다문북길 81,24시간 영업,,1,,12515,,집어가 양평용문점,1,,781,,37.48692981
서울,99,1,이레가구,126.9085988,서울 금천구 금하로23길 33,10시-20시,,3,매주 주일(일요일),8573,9177fbb09c2e4171bb2c9f06a885e17d.jpg,이레가구,1,,780,책상/의자,37.45278001
경기,2,1,1층 핸드메이드브런치카페 ,126.7161943,경기 고양시 일산서구 가좌로 129,9:30~20:00,,1,월요일,10209,b388bffaa1e34642aa3724d75fc8195b.jpg,핸드메이드브런치카페 ,2,,779,,37.68654067
경북,99,"01,99",508호 폴포아카데미,128.4286522,경북 구미시 산동읍 신당2로 57,오전 11시 ~ 오후 10시,미혼모,2,시간표에 따름,39464,dca28fc9653c4baf8cdc00572b1aff96.jpeg,폴포아카데미,1,,778,주 1회 무료 수업 + 입회비,36.15583795
경남,99,"01,02",후문 상가동 2층  햇살문화스쿨,129.1526749,경남 양산시 덕계11길 12,am 11~ pm7,,2,매주 일요일,50553,24801a280e3f46d6b11203e9a7aff84a.jpg,햇살문화스쿨 ,2,,777,원데이클래스 패키지,35.37721082
서울,99,"01,02",,126.8642673,서울 강서구 공항대로59가길 7,예약제로 운영,,2,,7563,909655424fe745099b84d69de959eea0.png,심리상담연구소 문,99,아동 및 가족,776,심리상담 심리평가 등 심리상담서비스,37.55218449
대전,1,1,1층 진심만두,127.4258088,대전 대덕구 중리로64번길 11,10시~20시,,1,매주 화요일,34389,c20cbcea72ce4ef2a07b6c809123eace.jpg,진심만두,1,,775,,36.36492826
충남,99,1,1층 BLACKN,127.1290157,충남 천안시 서북구 성성8로 14-5,05:00~01:00 중 11:00~17:00 상주,,3,12:30~13:60,31078,,BLACKN,99,아이와 어린 형제,774,계절마다 상하복 한벌,36.84073547
부산,1,"01,02",동부올림픽타운아파트 상가2층 월포식당,129.1398406,부산 해운대구 해운대로 428,"오전 11시~오후 3시, 오후 5시~오후 7시",,1,매일 오후 3시~오후 5시 휴게시간,48089,812abfa8a4a64a33832b33d4b99d3548.jpg,월포식당,2,,773,,35.16688367
경북,99,,빅마트 내 정육코너(바른정육),128.335152,경북 칠곡군 북삼읍 안산2길 19-2,10:00 ~ 21:30,,1,,39807,,바른정육,,,772,,36.06539629
경기,2,1,150-1 1층 치킨플러스,127.2198433,경기 용인시 처인구 포곡읍 전대로49번길 1,12:00-24:00,,1,매월 둘째주 넷째주 일요일,17023,4de37ddb60d94cb1bf8d074bd0a93b02.jpg,치킨플러스에버랜드점,2,,771,,37.28309131
서울,1,"01,02",101호  별꿈다락,126.9403552,서울 관악구 장군봉1길 3,12:00~22:00,,1,정기휴일 없음,8784,464d8ac13d514f858f27918c9a483daf.jpg,별꿈다락 ,1,,770,,37.48229543
경기,1,"01,02",단밤 1271 CAFE,127.444814,경기 여주시 산북면 광여로 1271,11시~ 20시,,1,매주 화요일 휴무,12600,f1d9b01badcb49288ec1bc1e266a8f04.jpg,단밤1271CAFE,1,,769,,37.40666802
경북,99,1,더바른토스트,129.3678464,경북 포항시 북구 대신로 13,"평일09:00~22:00, 일요일09:30~20:00",,1,,37726,,더바른토스트,1,,768,모든품목 중 택2,36.04533207
경기,1,1,스마일빌딩 109호 고기고기,127.1147164,경기 평택시 비전5로 37,17:00~24:00,,1,둘째 넷째 월요일,17854,bd46c1fe7a1048459a0523e2a52161a9.jpeg,고기고기,2,,767,,37.00158782
인천,1,"01,02",시민협력플랫폼 공감 2층 돌봄교실,126.6920303,인천 미추홀구 구월남로 20,오전 9시~오후11시,,99,명절연휴만 휴무,22147,72635e25b85d4592bdd201bdbf0ef00d.png,해아놀이터 사회적협동조합,99,"아동 모두(형제,자매)",766,,37.45456696
부산,99,1,상가동 봉수아피자,129.0391047,부산 부산진구 가야동 50-1,12월 01일,,1,월요일,47273,16377ba3541c4c6d9433205fab75bf91.jpg,봉수아피자서면점,99,"아이,형제",765,1인분메뉴,35.15568589
서울,99,1,1층,126.9226733,서울 은평구 서오릉로 72,아침 10시~ 저녁 9시반,,1,매주일요일,3395,,일월만두,1,,764,아이가 먹고싶은거,37.60685272
서울,1,"01,02",102호,126.9041936,서울 마포구 망원동 424-9,10시~20시,,3,없어요(예약하면 됩니다),3964,16b3720736304ec78434e0e1303b8e07.jpg,달콤헤어,1,,763,,37.55812751
부산,1,"01,02",1층구포국수,129.0867028,부산 동래구 수안동 389-1,오전11시-오후11시,,1,연중무휴,47813,2bc5e84248ae48ef84ef5ad28346c34f.jpg,구포국수&돈까스,2,,762,,35.20252691
대구,1,99,글나루 프리미엄 스터디센타,128.6365859,대구 수성구 청수로 264,09:00~02:00,조용한 공부장소가 필요한분,2,연중무휴,42179,,글나루 프리미엄 스터디센타,99,가정형편이 어렵지만 미래를 위해 꼭 ,761,,35.84034094
경기,99,,풍산프라자 8층 메디웰(주),127.1107849,경기 용인시 기흥구 죽전로 17,9A-6P,,99,"주 4 일(토,일, 공휴일 휴무)",16897,b771b0851c3542468a144713cc167fa4.gif,메디웰(주),3,,759,,37.32072436
경기,99,1,대학빌딩 다비치안경 아주대삼거리점,127.043825,경기 수원시 팔달구 아주로 3,오전 10시 ~ 밤 9시까지,,99,명절 당일만 휴무,16498,64791668c4b040b19afd7c0c058e0302.png,다비치안경 아주대삼거리점,1,,758,"안경테,안경렌즈,10만원이내 제공",37.27512023
전남,99,1,순천 케이글라스안경 ,127.5264897,전남 순천시 조례못등길 18,어전 10시 부터 오후 9시까지,,99,일요일  휴무입니다,57968,b3c511320f6343e8a106682025ee3d23.jpg,순천 케이글라스안경 ,1,,757,시력교정용 안경,34.95400909
경기,99,1,카페마녀 ,126.9650507,경기 안양시 동안구 관평로138번길 53,오후4시~11시,,1,일요일,14068,,카페마녀 ,1,,756,치킨,37.39063913
경기,,,105호 안심축산물판매점 (링크오상가,126.9311471,경기 안양시 만안구 태평로52번길 37,10:00~22:00,,99,연중무휴,14037,,안심축산물판매점 메가트리아점,,,755,,37.39607597
인천,99,1,1층 하와유카페,126.7358059,인천 계양구 까치말로49번길 5-1,오전10시,,1,월요일,21124,,하우알유,1,,754,음료하나 디저트하나,37.52985935
서울,1,"01,99",1층 cu편의점 옆,126.9352285,서울 관악구 신림동 1741,24시간,소개추천,1,없음,8780,cd3f884895954b2b84cb13430bb6fcac.png,바다가내손아귀,99,가족포함,753,,37.48272396
경기,99,"01,02",1층 상가,127.0283637,경기 수원시 팔달구 인계동 1024-3,9:30-21:30,,1,매주 월요일 브레이크타임 15:00-16:00,16489,702db00b6557409f86df2efd4b74997b.jpeg,인생감자탕 수원인계점,2,,752,묵은지. 우거지. 해장국,37.26596207
충남,1,1,2층 210호,127.1590479,충남 천안시 서북구 성거읍 봉주로 120,오전 10~오후 5시,,2,"토요일 ,일요일",31049,8b0f73f20154455783562893f72c6eaf.jpg,이리고은 (도자기 공방),1,,751,,36.87678411
서울,2,1,지층 좌측호,126.9160515,서울 마포구 성미산로13길 89,평일 10~20시 토요일 11~20시 일요일 11~18,,1,매주 수요일,3974,40247e40ad334a96b07024f542cb71c6.jpg,네임리스커피,2,,750,,37.56481518
서울,2,,전자회관 B1 피트니스플랜비,126.8883895,서울 마포구 월드컵북로54길 11,오전10~오후9시,,99,공휴일 휴무,3924,a251e38b79344ed4b7bb4bfb2bf05aa4.jpg,피트니스플랜비,99,청소년,749,,37.58088763
서울,,,남자빌딩3층,127.0410676,서울 강남구 도곡로 203,,,3,,6231,,피트니스플랜비,,,748,,37.49277901
경기,2,"01,02",1층 그린마트,127.4916201,경기 이천시 부발읍 아미리 666,오전8:30~오후23:00,,3,없음,17332,520453ea9ff94ab19ef0a908cccd9d59.jpeg,그린마트,1,,744,,37.25291342
전북,2,"02,99",1층 101호 백구댁,127.1572297,전북 전주시 완산구 관선5길 8,오후1:00 오후 6:00,미혼모,99,토요일일요일,55033,,백구댁,2,,743,,35.82242042
강원,1,1,2층 일미리금계찜닭속초점 ,128.5827975,강원 속초시 중앙로 61,11:00~24:00,,1,,24835,,일미리금계찜닭속초점,2,,742,,38.2011468
인천,2,1,후문상가 카페84KM,126.6298831,인천 서구 청라동 85-1,0시9 ~ 21시,,1,없음,22753,70cd61f5147946c380cdd976255ec158.jpg,84KM,3,,741,,37.53762971
충북,99,"01,99",,127.4993398,충북 청주시 상당구 산성로49번길 32-8,10:00~17:00,가족단위,99,일요일,28721,ae6233fbb25b4d25bd0714a7ed6235fb.jpg,원예하다 콩나,3,,740,원예체험 활동,36.62957487
전북,99,"01,99",1,127.0529857,전북 완주군 삼례읍 삼례역로 192-24,24시간,노인,3,무휴,55337,374d08e2a0bc45dfb1438a4b49d91deb.jpg,소유,99,집수리 밎 경미한공산  단열 난방,739,집수리 및  단열 난방공사,35.90644194
서울,2,1,1층 커피플래닛,126.9182755,서울 관악구 남부순환로 1508,월-토 7:00-23:00  일9:00-23:00,,1,,8772,,커피플래닛,2,,738,,37.48224817
부산,1,1,2층 모토201호,129.0659985,부산 부산진구 서전로58번길 94,12시~ 21시,,1,"평일15시~17시, 일요일 휴뮤",47305,eee19332f8e44172971199ce30378975.jpeg,모토201호,2,,737,,35.15360332
서울,1,"01,02",1층,126.9681386,서울 중구 만리재로 209,11시~10시,,1,3시~5시,4508,ec19ca298eeb4d7683ad0daf62716e26.jpg,공일부엌,3,,736,,37.55606592
제주,2,1,1층 스시구,126.5110682,제주특별자치도 서귀포시 신서귀로 49,오전11시30분~오후9시,,1,오후2시30분~오후5시,63566,1c1a5cbbde7f42808b667a548a05962b.jpg,스시구,2,,735,,33.2534198
경북,2,1,B동1-1호 상가,128.7488928,경북 경산시 원효로22길 20,9:30-00:00,,1,,38590,763ba53e6f4d422089305727ca1386af.jpg,꿀꿀한닭,2,,734,,35.82095902
제주,,,오데뜨,126.2955781,제주특별자치도 제주시 한림읍 중산간서로 4995-6,12:00~20:00,,1,월요일,63022,,오데뜨,,,733,,33.41087519
전남,99,1,1층 하늘아쿠아,127.6950729,전남 여수시 문수7길 9-5,오후1시~오후7시,,99,,59703,,하늘아쿠아,1,,732,"열대어, 사료",34.75526584
서울,1,"01,02",101동 앞 상가 개러지키친 7호,126.8470287,서울 강서구 등촌동 701,16:30~02:00,,1,x,7587,68070fbccaee45acb619659570ec3fb3.jpg,연어꽃,3,,731,,37.55983847
서울,99,1,1층 108호 갓츠킹 가마솥돈까스 진,126.9185725,서울 은평구 진관1로 21-39,11:00~21 :00/ 라스트오더 20:00,,1,,3311,57e564f070f243e0a57f4d688699fcb5.png,갓츠킹 가마솥돈까스 진관점,1,,730,더블등심카츠도시락,37.63386256
서울,2,1,아가도스빌딩 1층 바바에스 대치점,127.0595582,서울 강남구 도곡로 449,10:00 ~21:00,,3,,6209,,바바에스안경원(대치점),1,,729,,37.49883014
경북,1,"01,02,99",1층 피자꾼,128.7562133,경북 경산시 삼풍로4길 33,11시부터 새벽1시,불우이웃,1,매주월요일,38544,8bb0214d6bff42f1b8aaf0a925458b3d.jpg,피자꾼경산점,3,,728,,35.82010504
경기,1,"01,02",삶천식당 1층,127.0838434,경기 의정부시 용민로26번길 40,11:30-8:30(브레이크 3-5시),,1,"일요일, 월요일, 모든 공휴일",11785,37a6f9cc49174c99a2343e8a33c17ab8.jpeg,삶천식당,2,,727,,37.73566233
경북,1,1,1층 장충족발 ,128.7380324,경북 경산시 백천동 580-6,오후 2시 오후 10시까지,,1,매주 수요일,38651,f8c70c7fa10a4c40ab8bd834df19a572.jpg,장충왕족발 ,1,,726,,35.80233992
부산,1,1,6층 mk댄스아카데미,129.0606316,부산 동래구 사직북로 20,밤10시,,2,일요일,47866,,MK댄스아카데미,1,,725,,35.19760015
경기,1,1,다농마트 3층 톡톡청년몰 373호 ,126.8442393,경기 안산시 상록구 예술광장로 1,오전11시~오후8시,,1,"일,월 휴무",15288,0d0d165162e34983836353a1cc37c9aa.png,더둘베이크,2,,724,,37.32836149
제주,99,1,1층 롤타이드,126.6651813,제주특별자치도 제주시 조천읍 조함해안로 490,17:00~21:00,,1,,63333,5c1204c110414d34bc320e5ef9a0a8f8.jpg,롤타이드,3,,723,타코 전 종류,33.54255145
서울,99,"01,02,99",지하1층,127.0931941,서울 중랑구 겸재로50길 53,11:00~23:00,독거노인,1,없음,2199,9afcff159785451ebe1b213e3e4865ac.jpg,소소한얼,3,,721,식혜.수정과,37.58907805
광주,99,1,IGA마트(편의점),126.8781383,광주 남구 송암로 52,07:30~22:00,,99,.,61740,abc9dbfa60fb43aaad38510af4ebcd7f.png,아이지에이마트 송암공단점,1,,720,간식류,35.10990805
부산,99,1,뚜레쥬르 부산하단역점,128.9639413,부산 사하구 낙동남로 1391,07시~23시,,1,,49312,29dd4f3f1a024af0a76c68e76f8fe51e.jpg,뚜레쥬르 하단역점,1,,719,당일 제조 빵류,35.10664906
서울,1,1,1층 부타앤카츠,126.9228698,서울 관악구 난곡로34길 70,오전 9시30분 ~ 오후11시,,1,연중무휴,8854,cd1f155fd8b9401b95ecdab00d125f2a.jpeg,부타앤카츠,99,사장 맘대루,718,,37.47197623
서울,99,"01,02",B동 221호,126.8256454,서울 강서구 마곡서로 152,17:00~00:00,,1,매주 월요일 & 매달 마지막 주의 일요일,7788,f274963b783743a19399346928d81184.jpg,EXPER2,99,4명까지 가능,717,당일날 제일 맛있는 메뉴들로 제공!,37.56771074
대전,2,"01,99",상가 105호,127.3114519,대전 유성구 반석동로 82,14:00-24:00,급식카드소지자,1,없음,34067,2a2e78cfc1144fc6a6fbed2c88f933ee.jpg,또래오래,2,,716,,36.39540296
광주,1,1,코아빌딩 1층 카페 에쏠로지,126.8733856,광주 북구 서강로54번길 22,07:30~22:00,,1,연중무휴,61258,0c0a420371154b95a3ec5d1682795ee5.png,에쏠로지 서영대점,99,아이 본인을 포함한 미성년 가족,714,,35.17595909
경기,99,1,,126.6438564,경기 김포시 김포한강8로 169,11:30~22:00,,1,15:00~17:30,10068,b319082051334b8a9832e20584518fd8.jpg,스시호세,1,,713,초밥,37.63761452
경기,99,"01,02",1층 드림라운지,126.7545475,경기 고양시 일산서구 성저로 68,"10:00~22:00 (금,토 : ~23:00)",,3,매주 수요일 휴무,10368,47de6044bad3427486503048b7779054.png,드림라운지,1,,712,대관시-카페음료 & 일부 콘텐츠 무료,37.68490596
전북,99,1,1층 103호 채선당도시락 전주송천점,127.1277561,전북 전주시 덕진구 천마산로 54,오전10시~오후8시,,1,,54823,8d33882913fa4032a238d8a748f0bd7a.jpg,채선당도시락&샐러드 전주송천점,1,,711,'정식도시락' 메뉴 중 택1,35.86411387
충남,99,1,120호 퀴즈노스 충남내포신도시점,126.6793668,충남 홍성군 홍북읍 청사로 146,"평일 am8~pm9, 주말공휴일 am10~pm8",,1,없음,32256,aa67e1e514a5404f80699cb1f5f8bd86.jpg,퀴즈노스충남내포신도시점,1,,710,샌드위치 레귤러사이즈와 소다음료,36.65704329
경기,1,1,107호 샐러디,126.7627988,경기 고양시 일산서구 중앙로 1413,09:30-20:30,,1,연중무휴,10386,,샐러디 주엽역점 ,1,,709,,37.66903726
경남,2,1,태경수산,129.0423591,경남 양산시 북정동 886-6,16~23시,,99,명절제외 연중무휴,50572,,태경수산,2,,708,,35.35923042
경기,1,1,105호 ,126.7644833,경기 고양시 일산서구 일산로 576,11:00-22:00,,1,,10374,a18612f411854f488f1b993978cddb4a.jpg,츄러스1500일산후곡점,2,,707,,37.67949901
인천,99,1,우가돈정육점,126.662009,인천 미추홀구 도화동 1005-6,9~21,,3,,22114,932bbc65bba5445d95c7f9274d4af25c.jpg,우가돈정육점,1,,706,찌개고기 및 제육고기,37.47213674
경기,1,1,1층,126.8087803,경기 파주시 조리읍 내산길 71,11시~9시,,1,매주화요일,10938,,명수네국물떡볶이,1,,705,,37.74661301
광주,99,"01,02",상가106호,126.8353206,광주 광산구 왕버들로251번길 27,08:30~19:00,,3,토 13:00~ / 일 휴무,62249,,희망약국,1,,704,"위생용품(마스크, 생리대 등)",35.19762893
인천,1,1,d104호 베이커리 새참,126.707188,인천 남동구 남동대로799번길 34,08:00~20:00,,1,없음,21555,48d8bcfcd0964246a66d581b69089f1d.jpeg,베이커리새참,1,,703,,37.45440574
경기,99,1,1층,126.7798174,경기 파주시 쇠재개울길 62-13,12:00~24:00,,1,명절 당일,10934,,주가리곱창,1,,702,국밥,37.75153039
경북,2,99,1층,129.3737745,경북 울진군 북면 울진북로 2206,10:30~19:20,"한부모 조손, 부모가 없는 장애아동",99,12:30~13:30휴게시간/토*일*공유일 쉽니다.,36304,7beaae1d3fda4838b1534311f7488731.png,MindINN상담심리&발달재활센터,99,"한부모 조손, 부모가 없는 아동청소년",701,,37.11194221
경기,99,"01,02",1층,127.2000402,경기 하남시 망월동 1184-3,오전 10시 ~ 오후 9시,,1,매주 화요일,12923,9f44fd16457d4a7dbf79816f0e7c427c.jpg,애플앤베리,2,,700,"컵과일, 과일도시락, 과일샐러드도시락",37.56087822
광주,1,"01,02",1층 주식박사,126.8910348,광주 북구 하백로6번길 3,11시30~23시00,,1,매주일요일 17시부터 영업시작,61061,233c2af81fb9428a959f2cbd985bc1d0.jpg,주식박사,1,,699,,35.18817033
경기,99,1,1층 처갓집양념치킨 고덕국제점 ,127.0487596,경기 평택시 고덕국제4길 54,오후 2시 - 오후 11시 50분,,1,상황에 따라 달라요.,18008,a96127f8e2d64a23b659c0fdc18937b4.png,처갓집양념치킨 고덕국제점 ,1,,698,후라이드 ,37.05327403
경기,1,1,103호 프랑킨숯불양념구이치킨,127.053212,경기 수원시 영통구 망포동 11-12,11시~2시,,1,x,16681,010892741b8b4cdeb2c5ede8b71ffa35.jpg,프랑킨숯불양념구이치킨,1,,697,,37.24752709
서울,1,1,상가152동 비1층 비106호,127.0263479,서울 성동구 무학로 33,10:00~21:00,,1,매주 월요일,4702,6aad57af5ffa49cfb0fbc85bd7708efd.jpg,돈카츠마켙왕십리점,2,,696,,37.56916416
충남,99,1,4층 연안식당,126.6763139,충남 홍성군 홍성읍 조양로247번길 9,10:30 ~ 21:00,,1,브레이크타임 15:00~16:00  / 연중무휴,32220,ea13c8a2e029417898441242ea6e9f2b.jpeg,연안식당 홍성터미널점,3,,695,식사메뉴,36.60103944
경기,2,"01,02",102호,127.1257588,경기 화성시 왕배산2길 3-3,,,1,,18490,,탐나는식탁,1,,694,,37.18078399
광주,99,1,3/4층,126.792972,광주 광산구 송도로 160,12:00 ~ 13:00,,99,명절당일,62446,7e6d6199ebbf41a2a6732742578d9b72.jpg,한마음병원,1,,693,병원식단표 상 음식,35.12876659
서울,99,1,2층연혜인참치,127.0103483,서울 종로구 종로 286,오전10:00~오후10:00까지,,99,15:00~16:30까지,3119,,연혜인참치,2,,692,초밥.매운탕(대구.알탕.회덮밥.알밥,37.57085836
